Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;UNT003__Unternehmen__Anzahl;VER013__Befoerderte_Personen__1000;VER014__Personenkilometer__1000
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;60;963154;4250959
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;860;1389878;9459683
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;22;583;229504
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;32837;9105052
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;905;2782269;26243145
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;55;613366;12751399
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;60;953321;4185020
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;853;1385153;9306726
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;23;500;193296
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;30355;8306807
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;905;2680688;25441203
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;55;588199;12451153
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;60;921327;4059406
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;853;1331135;8930644
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;24;628;258636
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;32910;9392879
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;901;2569199;24815374
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;55;592050;12740521
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;60;902491;3981310
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;849;1232874;8093542
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;23;700;304481
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;34062;10210338
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;900;2821392;27045194
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;55;618792;13468947
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;60;986387;4329830
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;848;1392712;9246417
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;26;646;249879
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;34068;9437232
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;890;2789515;26194086
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;53;619327;12797295
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;60;960891;4223620
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;840;1380084;9173171
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;4;30700;8478608
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;889;2710674;25970834
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;53;599838;12799245
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;60;936809;4154586
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;839;1341029;9017002
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;5;31915;9296626
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;885;2586581;25199874
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;53;604761;13160029
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;60;905120;3990128
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;835;1235320;8049717
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;5;33545;9872724
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;884;2829407;27334414
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;53;645359;13821815
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;60;977323;4294882
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;834;1380888;9217717
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2013;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;4;35266;9177396
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;872;2796293;26487833
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;51;627330;13106784
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;978336;4280564
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;824;1365830;9100485
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;4;29758;8074213
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;874;2737299;26188693
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;52;618178;13032759
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;958574;4201349
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;826;1326151;8954585
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;5;32533;9190374
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;873;2606910;25483612
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;53;627706;13462217
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;921421;4048317
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;824;1215598;7973078
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;5;33764;9980932
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;868;2838624;27222627
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;53;648263;13698649
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;991427;4330434
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;819;1372499;9193544
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2014;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;4;32956;8853440
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;858;2800247;26247821
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;51;626495;12932524
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;983033;4218164
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;810;1361461;9097133
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;29848;8193812
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;855;2729069;25851823
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;51;611426;12874183
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;970399;4168387
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;807;1319236;8809254
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;30298;8812952
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;855;2603831;25158696
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;51;621632;13245873
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;930241;4021179
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;807;1214702;7891643
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;34746;10200631
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;854;2853852;27044894
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;51;658932;13721238
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;1003006;4296193
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;806;1367307;9027462
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;.;.;.
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;36558;9653645
